Orthogroup	AF303741	AF371960	AY521625	AY894343	BD143114	GQ273492	HF920633	HF920637	KC244182	KF938901	KT804738	KX643370	LS484712	MF599468	MG570131	MG570132	MK098185	MK098186	MK098187	MK689685	MK689686	MN432490	MN562489	MN803438	MT521409	MT798582	MT926123	MT986830	MW139932	NC_005946	OK042108	OK042109	OL774653	OL774654	OL774655	OM037668	ON075463	ON740976	ON743042	OP009387	OQ475017
OG0000101		AF371960.1_00073 hypothetical protein			MK689686.1_00071 hypothetical protein	GQ273492.1_00070 hypothetical protein			MK689686.1_00071 hypothetical protein		MK689686.1_00071 hypothetical protein				MG570131.1_00070 hypothetical protein	MG570132.1_00070 hypothetical protein	MK689686.1_00071 hypothetical protein	MK689686.1_00071 hypothetical protein	MK689686.1_00071 hypothetical protein	AF371960.1_00073 hypothetical protein	MK689686.1_00071 hypothetical protein	AF371960.1_00073 hypothetical protein				MK689686.1_00071 hypothetical protein	AF371960.1_00073 hypothetical protein	AF371960.1_00073 hypothetical protein	MK689686.1_00071 hypothetical protein		MK689686.1_00071 hypothetical protein	MK689686.1_00071 hypothetical protein	MK689686.1_00071 hypothetical protein	MK689686.1_00071 hypothetical protein	MK689686.1_00071 hypothetical protein		MK689686.1_00071 hypothetical protein	MK689686.1_00071 hypothetical protein	MK689686.1_00071 hypothetical protein	AF371960.1_00073 hypothetical protein	OQ475017.1_00070 OQ475017.1 - hypothetical protein translation
OG0000102		AF371960.1_00106 hypothetical protein		MK689686.1_00104 hypothetical protein	MK689686.1_00104 hypothetical protein	GQ273492.1_00102 hypothetical protein			MK689686.1_00104 hypothetical protein		MK689686.1_00104 hypothetical protein				MG570131.1_00102 hypothetical protein	MG570132.1_00102 hypothetical protein	MK689686.1_00104 hypothetical protein	MK689686.1_00104 hypothetical protein	MK689686.1_00104 hypothetical protein	AF371960.1_00106 hypothetical protein	MK689686.1_00104 hypothetical protein	AF371960.1_00106 hypothetical protein				MK689686.1_00104 hypothetical protein	AF371960.1_00106 hypothetical protein	AF371960.1_00106 hypothetical protein	MK689686.1_00104 hypothetical protein		MK689686.1_00104 hypothetical protein	MK689686.1_00104 hypothetical protein		MK689686.1_00104 hypothetical protein	MK689686.1_00104 hypothetical protein		MK689686.1_00104 hypothetical protein	MK689686.1_00104 hypothetical protein	MK689686.1_00104 hypothetical protein	AF371960.1_00106 hypothetical protein	OQ475017.1_00104 OQ475017.1 - hypothetical protein translation
OG0000103		AF371960.1_00109 hypothetical protein			tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	GQ273492.1_00105 hypothetical protein			tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor		tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor				MG570131.1_00105 hypothetical protein	MG570132.1_00105 hypothetical protein	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	AF371960.1_00109 hypothetical protein	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	AF371960.1_00109 hypothetical protein				tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	AF371960.1_00109 hypothetical protein	AF371960.1_00109 hypothetical protein	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor		tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor		tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	tumor necrosis factor receptor-associated factor_refgen tumor necrosis factor receptor-associated factor	AF371960.1_00109 hypothetical protein	OQ475017.1_00107 OQ475017.1 - hypothetical protein translation
OG0000104		AF371960.1_00118 hypothetical protein		MK689686.1_00117 hypothetical protein	MK689686.1_00117 hypothetical protein				MK689686.1_00117 hypothetical protein		MK689686.1_00117 hypothetical protein				MG570131.1_00115 hypothetical protein	MG570132.1_00115 hypothetical protein	MK689686.1_00117 hypothetical protein	MK689686.1_00117 hypothetical protein	MK689686.1_00117 hypothetical protein	AF371960.1_00118 hypothetical protein	MK689686.1_00117 hypothetical protein	AF371960.1_00118 hypothetical protein				MK689686.1_00117 hypothetical protein	AF371960.1_00118 hypothetical protein	AF371960.1_00118 hypothetical protein	MK689686.1_00117 hypothetical protein		MK689686.1_00117 hypothetical protein	MK689686.1_00117 hypothetical protein	MK689686.1_00117 hypothetical protein	MK689686.1_00117 hypothetical protein	MK689686.1_00117 hypothetical protein		MK689686.1_00117 hypothetical protein	MK689686.1_00117 hypothetical protein	MK689686.1_00117 hypothetical protein	AF371960.1_00118 hypothetical protein	OQ475017.1_00117 OQ475017.1 - hypothetical protein translation
OG0000105		ORF106L_refgen ORF106L		MK689686.1_00103 hypothetical protein	MK689686.1_00103 hypothetical protein	GQ273492.1_00101 hypothetical protein			MK689686.1_00103 hypothetical protein		MK689686.1_00103 hypothetical protein				MG570131.1_00101 hypothetical protein	MG570132.1_00101 hypothetical protein	MK689686.1_00103 hypothetical protein	MK689686.1_00103 hypothetical protein	MK689686.1_00103 hypothetical protein		MK689686.1_00103 hypothetical protein	ORF106L_refgen ORF106L				MK689686.1_00103 hypothetical protein	ORF106L_refgen ORF106L	ORF106L_refgen ORF106L	MK689686.1_00103 hypothetical protein		MK689686.1_00103 hypothetical protein	MK689686.1_00103 hypothetical protein		MK689686.1_00103 hypothetical protein	MK689686.1_00103 hypothetical protein		MK689686.1_00103 hypothetical protein	MK689686.1_00103 hypothetical protein	MK689686.1_00103 hypothetical protein	ORF106L_refgen ORF106L	OQ475017.1_00103 OQ475017.1 - hypothetical protein translation
OG0000106		AF371960.1_00012 hypothetical protein			MK689686.1_00011 hypothetical protein	GQ273492.1_00012 hypothetical protein			MK689686.1_00011 hypothetical protein						MG570131.1_00013 hypothetical protein	MG570132.1_00013 hypothetical protein	MK689686.1_00011 hypothetical protein	MK689686.1_00011 hypothetical protein	MK689686.1_00011 hypothetical protein	AF371960.1_00012 hypothetical protein	MK689686.1_00011 hypothetical protein	AF371960.1_00012 hypothetical protein				MK689686.1_00011 hypothetical protein	AF371960.1_00012 hypothetical protein	AF371960.1_00012 hypothetical protein	MK689686.1_00011 hypothetical protein		MK689686.1_00011 hypothetical protein	MK689686.1_00011 hypothetical protein	MK689686.1_00011 hypothetical protein	MK689686.1_00011 hypothetical protein	MK689686.1_00011 hypothetical protein		MK689686.1_00011 hypothetical protein	MK689686.1_00011 hypothetical protein	MK689686.1_00011 hypothetical protein	AF371960.1_00012 hypothetical protein	OQ475017.1_00012 OQ475017.1 - hypothetical protein translation
OG0000107		AF371960.1_00023 hypothetical protein		MK689686.1_00023 hypothetical protein	MK689686.1_00023 hypothetical protein	GQ273492.1_00024 hypothetical protein			MK689686.1_00023 hypothetical protein						MG570131.1_00025 hypothetical protein	MG570132.1_00025 hypothetical protein	MK689686.1_00023 hypothetical protein	MK689686.1_00023 hypothetical protein	MK689686.1_00023 hypothetical protein	AF371960.1_00023 hypothetical protein	MK689686.1_00023 hypothetical protein	AF371960.1_00023 hypothetical protein	OM037668.1_00048 hypothetical protein		OM037668.1_00048 hypothetical protein	MK689686.1_00023 hypothetical protein	AF371960.1_00023 hypothetical protein	AF371960.1_00023 hypothetical protein	MK689686.1_00023 hypothetical protein		MK689686.1_00023 hypothetical protein			MK689686.1_00023 hypothetical protein	MK689686.1_00023 hypothetical protein	OM037668.1_00048 hypothetical protein	MK689686.1_00023 hypothetical protein			AF371960.1_00023 hypothetical protein	OQ475017.1_00024 OQ475017.1 - hypothetical protein translation
OG0000108		AF371960.1_00039 hypothetical protein		MK689686.1_00037 hypothetical protein	MK689686.1_00037 hypothetical protein	GQ273492.1_00038 hypothetical protein					MK689686.1_00037 hypothetical protein				MG570131.1_00039 hypothetical protein	MG570132.1_00039 hypothetical protein	MK689686.1_00037 hypothetical protein	MK689686.1_00037 hypothetical protein	MK689686.1_00037 hypothetical protein	AF371960.1_00039 hypothetical protein	MK689686.1_00037 hypothetical protein	AF371960.1_00039 hypothetical protein				MK689686.1_00037 hypothetical protein	AF371960.1_00039 hypothetical protein	AF371960.1_00039 hypothetical protein	MK689686.1_00037 hypothetical protein		MK689686.1_00037 hypothetical protein	MK689686.1_00037 hypothetical protein	MK689686.1_00037 hypothetical protein	MK689686.1_00037 hypothetical protein	MK689686.1_00037 hypothetical protein		MK689686.1_00037 hypothetical protein	MK689686.1_00037 hypothetical protein		AF371960.1_00039 hypothetical protein	OQ475017.1_00038 OQ475017.1 - hypothetical protein translation
OG0000109		AF371960.1_00043 hypothetical protein		ORF039_refgen ORF039	ORF039_refgen ORF039				ORF040_refgen ORF039		ORF040_refgen ORF039				MG570131.1_00043 hypothetical protein	MG570132.1_00043 hypothetical protein	ORF039_refgen ORF039	ORF039_refgen ORF039	ORF039_refgen ORF039	AF371960.1_00043 hypothetical protein	ORF039_refgen ORF039	AF371960.1_00043 hypothetical protein					AF371960.1_00043 hypothetical protein	AF371960.1_00043 hypothetical protein	ORF039_refgen ORF039		ORF039_refgen ORF039	ORF039_refgen ORF039	ORF039_refgen ORF039	ORF039_refgen ORF039	ORF039_refgen ORF039		ORF039_refgen ORF039	ORF039_refgen ORF039	ORF039_refgen ORF039	AF371960.1_00043 hypothetical protein	OQ475017.1_00042 OQ475017.1 - hypothetical protein translation
OG0000110		AF371960.1_00071 hypothetical protein		MK689686.1_00069 hypothetical protein	MK689686.1_00069 hypothetical protein						MK689686.1_00069 hypothetical protein				MG570131.1_00069 hypothetical protein	MG570132.1_00069 hypothetical protein	MK689686.1_00069 hypothetical protein	MK689686.1_00069 hypothetical protein	MK689686.1_00069 hypothetical protein	AF371960.1_00071 hypothetical protein	MK689686.1_00069 hypothetical protein	AF371960.1_00071 hypothetical protein				MK689686.1_00069 hypothetical protein	AF371960.1_00071 hypothetical protein	AF371960.1_00071 hypothetical protein	MK689686.1_00069 hypothetical protein		MK689686.1_00069 hypothetical protein	MK689686.1_00069 hypothetical protein	MK689686.1_00069 hypothetical protein	MK689686.1_00069 hypothetical protein	MK689686.1_00069 hypothetical protein		MK689686.1_00069 hypothetical protein	MK689686.1_00069 hypothetical protein	MK689686.1_00069 hypothetical protein	AF371960.1_00071 hypothetical protein	OQ475017.1_00068 OQ475017.1 - hypothetical protein translation
OG0000111		AF371960.1_00114 hypothetical protein			MK689686.1_00113 hypothetical protein	GQ273492.1_00111 hypothetical protein			MK689686.1_00113 hypothetical protein		MK689686.1_00113 hypothetical protein				MG570131.1_00111 hypothetical protein	MG570132.1_00111 hypothetical protein	MK689686.1_00113 hypothetical protein	MK689686.1_00113 hypothetical protein	MK689686.1_00113 hypothetical protein	AF371960.1_00114 hypothetical protein	MK689686.1_00113 hypothetical protein	AF371960.1_00114 hypothetical protein				MK689686.1_00113 hypothetical protein		AF371960.1_00114 hypothetical protein	MK689686.1_00113 hypothetical protein		MK689686.1_00113 hypothetical protein	MK689686.1_00113 hypothetical protein	MK689686.1_00113 hypothetical protein	MK689686.1_00113 hypothetical protein	MK689686.1_00113 hypothetical protein		MK689686.1_00113 hypothetical protein	MK689686.1_00113 hypothetical protein	MK689686.1_00113 hypothetical protein	AF371960.1_00114 hypothetical protein	OQ475017.1_00113 OQ475017.1 - hypothetical protein translation
OG0000112		AF371960.1_00072 hypothetical protein		MK689686.1_00070 hypothetical protein	MK689686.1_00070 hypothetical protein				MK689686.1_00070 hypothetical protein		MK689686.1_00070 hypothetical protein						MK689686.1_00070 hypothetical protein	MK689686.1_00070 hypothetical protein	MK689686.1_00070 hypothetical protein	AF371960.1_00072 hypothetical protein	MK689686.1_00070 hypothetical protein	AF371960.1_00072 hypothetical protein				MK689686.1_00070 hypothetical protein	AF371960.1_00072 hypothetical protein	AF371960.1_00072 hypothetical protein	MK689686.1_00070 hypothetical protein		MK689686.1_00070 hypothetical protein	MK689686.1_00070 hypothetical protein	MK689686.1_00070 hypothetical protein	MK689686.1_00070 hypothetical protein	MK689686.1_00070 hypothetical protein		MK689686.1_00070 hypothetical protein	MK689686.1_00070 hypothetical protein	MK689686.1_00070 hypothetical protein	AF371960.1_00072 hypothetical protein	OQ475017.1_00069 OQ475017.1 - hypothetical protein translation
OG0000113		AF371960.1_00077 hypothetical protein		ORF070_refgen ORF070	ORF070_refgen ORF070				ORF070_refgen ORF070		ORF070_refgen ORF070						ORF070_refgen ORF070	ORF070_refgen ORF070	ORF070_refgen ORF070	AF371960.1_00077 hypothetical protein	ORF070_refgen ORF070	AF371960.1_00077 hypothetical protein				ORF070_refgen ORF070	AF371960.1_00077 hypothetical protein	AF371960.1_00077 hypothetical protein	ORF070_refgen ORF070		ORF070_refgen ORF070	ORF070_refgen ORF070	ORF070_refgen ORF070	ORF070_refgen ORF070	ORF070_refgen ORF070		ORF070_refgen ORF070	ORF070_refgen ORF070	ORF070_refgen ORF070	AF371960.1_00077 hypothetical protein	
OG0000114	AF303741.1_00106 hypothetical protein, AF303741.1_00170 hypothetical protein		AY521625.1_00036 AY521625.1 - hypothetical protein translation				HF920633.1_00086 hypothetical protein	HF920637.1_00018 HF920637.1 - hypothetical protein translation, HF920637.1_00138 HF920637.1 - hypothetical protein translation				Lymph_LDV3_KX643370_00048 hypothetical protein, Lymph_LDV3_KX643370_00076 hypothetical protein, Lymph_LDV3_KX643370_00079 hypothetical protein, Lymph_LDV3_KX643370_00108 hypothetical protein, Lymph_LDV3_KX643370_00125 hypothetical protein, Lymph_LDV3_KX643370_00132 hypothetical protein, Lymph_LDV3_KX643370_00133 hypothetical protein		MF599468.1_00036 MF599468.1 - hypothetical protein translation, MF599468.1_00096 MF599468.1 - hypothetical protein translation										MN803438.1_00012 hypothetical protein, MN803438.1_00021 hypothetical protein, MN803438.1_00094 hypothetical protein, MN803438.1_00107 hypothetical protein, MN803438.1_00112 hypothetical protein, MN803438.1_00120 hypothetical protein, MN803438.1_00125 hypothetical protein						NC_005946.1_00020 hypothetical protein											
OG0000115		ORF023R_refgen ORF023R		laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein	laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein	laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein			laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein		laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein				MG570131.1_00026 hypothetical protein	MG570132.1_00026 hypothetical protein	laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein	laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein	laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein	ORF023R_refgen ORF023R	laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein						ORF023R_refgen ORF023R				laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein	laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein	laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein		laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein		laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein	laminin-type epidermal growth factor-like protein_refgen laminin-type epidermal growth factor-like protein		ORF023R_refgen ORF023R	
